segment,anomaly,train,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,label
613.0,0.0,1.0,1.0,263.0,264.0,7.83516295454545e-07,7.64368640667239e-10,2.764721759358868e-05,-1.4367712236084769,-0.0323603894569142,1.0,1.0,1.0,68.0,86.0,7.310166282699166e-13,8.017770638422449e-13,263.0,264.0,2.906344641320301e-12,2.8953357601031784e-12,0
614.0,1.0,0.0,1.0,222.0,223.0,-1.5544786004484307e-05,1.3646006799630248e-10,1.1681612388549044e-05,-1.5500060900113073,-0.0990514064303827,2.0,2.0,1.0,2.0,5.0,3.4795380395603506e-12,6.625468523458877e-12,222.0,223.0,6.146849909743356e-13,6.11928556037231e-13,0
615.0,0.0,0.0,1.0,319.0,320.0,1.951685180937501e-06,4.781130722321244e-10,2.1865796857926864e-05,-1.4290707505958893,-0.0550502633016897,1.0,1.0,1.0,89.0,100.0,3.9293056169148e-13,6.390132649194617e-13,319.0,320.0,1.4987870602887912e-12,1.494103350725389e-12,0
616.0,0.0,0.0,1.0,242.0,243.0,-1.339265757201646e-05,3.5341974695327034e-11,5.944911664215629e-06,-0.8220674002738582,-0.6806353758021495,1.0,1.0,1.0,76.0,84.0,2.2578870543305792e-13,6.00318699179532e-13,242.0,243.0,1.4604121774928528e-13,1.4544022508365034e-13,0
617.0,1.0,1.0,1.0,299.0,300.0,2.3606182200000008e-06,1.5656883710274948e-10,1.2512746984685238e-05,-1.3299406660932485,-0.1329220869905339,2.0,2.0,1.0,1.0,12.0,1.8293868884310737e-12,3.732664935061863e-12,299.0,300.0,5.236415956613696e-13,5.218961236758317e-13,0
618.0,0.0,1.0,1.0,268.0,269.0,-3.0244435423791827e-06,9.917610838523343e-11,9.958720218242575e-06,-1.3692225483094962,-0.0904336717575329,1.0,1.0,1.0,76.0,86.0,2.743599313691975e-13,6.617344037037481e-13,268.0,269.0,3.700601059150501e-13,3.68684417788972e-13,0
619.0,0.0,1.0,1.0,250.0,251.0,3.2757652179282875e-06,8.357626611765702e-11,9.142005585081264e-06,-1.1002301344281324,-0.2733958311955232,1.0,1.0,1.0,75.0,79.0,2.520317702387163e-13,6.157514374582749e-13,250.0,251.0,3.343050644706281e-13,3.329731717834941e-13,0
620.0,0.0,1.0,1.0,277.0,278.0,1.327405536330936e-06,2.2164329899853475e-10,1.488768951175886e-05,-0.7221424145637867,-0.6255699081238433,1.0,1.0,1.0,73.0,88.0,3.43100909449606e-13,7.311974873730776e-13,277.0,278.0,8.001563140741329e-13,7.97278053951564e-13,0
621.0,0.0,1.0,1.0,278.0,279.0,2.0047935555555552e-06,4.3100309853367664e-10,2.07606141174503e-05,-1.4872428791303751,0.0325466839688497,1.0,1.0,1.0,85.0,93.0,4.312275343178374e-13,6.391455332400299e-13,278.0,279.0,1.5503708580348082e-12,1.5448139732389846e-12,0
622.0,0.0,1.0,1.0,252.0,253.0,-1.1066349449802373e-05,2.9451537735332797e-10,1.7161450327793627e-05,-1.1501945331816503,-0.2881158736636934,1.0,1.0,1.0,76.0,85.0,4.112384085152092e-13,7.431804390729453e-13,252.0,253.0,1.1687118148941586e-12,1.1640924006060394e-12,0
623.0,1.0,0.0,1.0,277.0,278.0,-1.0681148053956835e-05,5.373288884005348e-10,2.318035565733483e-05,-1.274461863138737,0.1210198877091312,1.0,1.0,1.0,1.0,2.0,1.8121347780165644e-11,5.1726906459546725e-11,277.0,278.0,1.939815481590378e-12,1.9328377280594777e-12,0
624.0,0.0,1.0,1.0,301.0,302.0,4.268021966887418e-06,5.629414043770022e-10,2.3726386247741188e-05,-0.9134367881974002,-0.4648841364237882,1.0,1.0,1.0,93.0,103.0,4.4577239433120085e-13,7.429456355494599e-13,301.0,302.0,1.870237223843861e-12,1.864044385354312e-12,0
625.0,0.0,1.0,1.0,362.0,363.0,-2.739956841597797e-06,4.738526498267468e-10,2.1768156785239003e-05,-1.313935137779975,-0.1406367076521051,1.0,1.0,1.0,102.0,117.0,3.2833729838008713e-13,7.03113375352574e-13,362.0,363.0,1.3089852205158752e-12,1.305379200624647e-12,0
626.0,1.0,1.0,1.0,336.0,337.0,-1.3439459567655788e-05,1.5447235543644704e-10,1.24286908174774e-05,-1.0123959935635545,-0.5672862874843846,2.0,2.0,2.0,1.0,3.0,5.0255738588886585e-12,1.0158765212788993e-11,336.0,337.0,4.597391530846639e-13,4.583749419479143e-13,0
627.0,1.0,0.0,1.0,355.0,356.0,5.4298809050561794e-06,4.0194340747011876e-10,2.0048526316667737e-05,-0.940611268891403,-0.2817495217010028,2.0,2.0,2.0,1.0,3.0,4.135393987565205e-12,8.191077380533233e-12,355.0,356.0,1.1322349506200528e-12,1.1290545153655022e-12,0
628.0,0.0,0.0,1.0,329.0,330.0,-9.11117470848485e-06,3.0513035197898166e-10,1.74679807642149e-05,-1.470840582265048,-0.0195270655270992,1.0,1.0,1.0,96.0,108.0,3.601181211840568e-13,7.082899211672725e-13,329.0,330.0,9.274478783555674e-13,9.246374302393385e-13,0
629.0,0.0,1.0,1.0,310.0,311.0,-1.294745764340836e-05,1.0421498556145852e-10,1.0208574119898355e-05,-1.1753026874025967,-0.2910185054519421,1.0,1.0,1.0,88.0,100.0,2.1518449225158026e-13,4.939625872267572e-13,310.0,311.0,3.361773727788985e-13,3.350964165963297e-13,0
630.0,0.0,0.0,1.0,321.0,322.0,-4.994717248447197e-07,4.615276402693372e-10,2.148319436837402e-05,-1.3998136233987564,0.0486306121875062,1.0,1.0,1.0,97.0,113.0,4.091113319644553e-13,6.209825499993117e-13,321.0,322.0,1.4377808108079041e-12,1.433315653010364e-12,0
631.0,0.0,1.0,1.0,325.0,326.0,-5.254405487730061e-06,5.561344721817213e-10,2.358250351811108e-05,-1.4988253478422526,0.0121334351651656,1.0,1.0,1.0,94.0,113.0,4.5116936736289604e-13,6.723539068181527e-13,325.0,326.0,1.711182991328374e-12,1.705933963747612e-12,0
632.0,1.0,0.0,1.0,290.0,291.0,-1.2117553608247424e-05,1.8813563251512406e-10,1.3716254317966114e-05,-0.7555706250208294,-0.6616732149976254,2.0,1.0,1.0,22.0,48.0,4.933321519906359e-13,9.9031588895937e-13,290.0,291.0,6.487435603969795e-13,6.465142010829005e-13,0
633.0,0.0,0.0,1.0,390.0,391.0,2.970240918414321e-06,5.908005259188323e-10,2.430638858240426e-05,-1.3623100451195218,-0.0669820350425674,1.0,1.0,1.0,115.0,128.0,3.623720457852364e-13,6.822689328327499e-13,390.0,391.0,1.514873143381621e-12,1.510998787516195e-12,0
634.0,1.0,1.0,1.0,397.0,398.0,-2.289782940502513e-06,2.9616813862966727e-10,1.72095362700355e-05,-0.9185141188270416,-0.7313333150034609,3.0,2.0,2.0,4.0,8.0,5.676023932685339e-12,1.154770524843956e-11,397.0,398.0,7.460154625432426e-13,7.44141051833335e-13,0
635.0,1.0,1.0,1.0,296.0,297.0,4.560616185185184e-06,1.6048893867154924e-10,1.2668422895986274e-05,-0.753669931429882,-0.8443159077969206,2.0,1.0,1.0,1.0,4.0,3.4215491796628838e-12,7.041850570801138e-12,296.0,297.0,5.421923603768558e-13,5.403667968739031e-13,0
636.0,0.0,1.0,1.0,353.0,354.0,-8.328565974576277e-07,2.0849154208067407e-10,1.4439236201429564e-05,-1.4848766038769978,0.027653053948177,1.0,1.0,1.0,101.0,118.0,2.781906800527105e-13,6.058906187471585e-13,353.0,354.0,5.906275979622497e-13,5.889591584199832e-13,0
637.0,1.0,1.0,1.0,371.0,372.0,7.428311561827965e-07,2.001304820549077e-10,1.4146748108837868e-05,-1.36252350715378,-0.0928527596130259,2.0,2.0,2.0,3.0,12.0,1.28500304957818e-12,2.653572908470577e-12,371.0,372.0,5.39435261603525e-13,5.379851668142684e-13,0
638.0,1.0,0.0,1.0,270.0,271.0,-9.803891918819188e-06,5.3089852110110696e-11,7.286278344265384e-06,-1.3624122713462097,-0.2765959960957709,1.0,1.0,1.0,2.0,2.0,2.313625745527656e-12,4.788166164535269e-12,270.0,271.0,1.966290818892989e-13,1.959035133214417e-13,0
639.0,1.0,1.0,1.0,354.0,355.0,-3.1841948042253533e-06,2.204289427884685e-10,1.4846849591360064e-05,1.1270384665511024,-0.727004881188215,3.0,2.0,1.0,3.0,3.0,2.113084331428511e-11,6.160664904323941e-11,354.0,355.0,6.226806293459561e-13,6.209265994041365e-13,0
640.0,0.0,1.0,1.0,390.0,391.0,-3.405585696675193e-06,8.060231403432754e-10,2.8390546672145565e-05,-1.4815556486220247,0.037896907022386,1.0,1.0,1.0,118.0,134.0,4.2784017285493243e-13,6.693257288995194e-13,390.0,391.0,2.066726000880194e-12,2.0614402566324185e-12,0
641.0,1.0,1.0,1.0,328.0,329.0,-2.5333686930091185e-05,1.2892159509773188e-10,1.1354364583618578e-05,4.857953184279241,-1.2294571196622253,2.0,2.0,3.0,2.0,2.0,5.144291141983158e-11,1.505520283254357e-10,328.0,329.0,3.93053643590646e-13,3.918589516648386e-13,0
642.0,1.0,1.0,1.0,572.0,573.0,2.4462507998254803e-06,7.835468816684894e-10,2.79919074317648e-05,-1.2436133799976543,0.0723100480254811,2.0,2.0,2.0,2.0,2.0,2.0037118836700728e-11,5.584422526282879e-11,572.0,573.0,1.3698372057141422e-12,1.3674465648664737e-12,0
643.0,0.0,1.0,1.0,387.0,388.0,-9.357890458762888e-06,3.9128022935814864e-10,1.978080456801868e-05,-1.22465712173522,-0.1848104611880856,1.0,1.0,1.0,124.0,134.0,3.278917752968776e-13,7.692913759149896e-13,387.0,388.0,1.0110600241812626e-12,1.0084541993766718e-12,0
644.0,0.0,1.0,1.0,473.0,474.0,3.9801516989451485e-06,2.037504627485764e-10,1.427411863298664e-05,-1.1224664446690489,-0.1215493521610279,1.0,1.0,1.0,144.0,155.0,2.597408708751861e-13,6.702875840977899e-13,473.0,474.0,4.307620776925506e-13,4.298532969379249e-13,0
645.0,1.0,1.0,1.0,334.0,335.0,-8.542883764776122e-06,1.1672585917142394e-10,1.0803974230412803e-05,-0.2902265994752193,-1.0007413097515363,2.0,2.0,2.0,2.0,4.0,2.4750723661311682e-12,5.239170318158857e-12,334.0,335.0,3.4947862027372445e-13,3.4843540051171334e-13,0
646.0,1.0,1.0,1.0,350.0,351.0,-6.354020421367522e-06,2.4591697265060247e-10,1.568174010276291e-05,-1.330005678273515,-0.0341507383775416,2.0,2.0,2.0,1.0,4.0,2.2041589290087147e-12,4.599174340818868e-12,350.0,351.0,7.026199218588646e-13,7.006181556997223e-13,0
647.0,0.0,0.0,1.0,412.0,413.0,2.08230318087167e-06,5.094468432225625e-10,2.2570929161701843e-05,-1.469208675627947,0.0170551563638472,1.0,1.0,1.0,116.0,139.0,3.314105201559714e-13,5.969693254862547e-13,412.0,413.0,1.2365214641324338e-12,1.233527465429934e-12,0
648.0,1.0,1.0,1.0,285.0,286.0,-2.205278111888112e-05,9.70497001643288e-11,9.851380622244215e-06,31.201842346507235,4.374560239157033,1.0,1.0,1.0,2.0,3.0,3.585515694721033e-11,7.133825191467117e-11,285.0,286.0,3.405252637344871e-13,3.3933461595919174e-13,0
649.0,0.0,1.0,1.0,385.0,386.0,8.873186415414507e-06,2.5711402372263683e-10,1.6034775449710445e-05,-1.3580490822937488,-0.0436197741650213,1.0,1.0,1.0,106.0,120.0,2.652860038803997e-13,5.456638035246951e-13,385.0,386.0,6.678286330458099e-13,6.660985070534633e-13,0
650.0,1.0,1.0,1.0,348.0,349.0,-3.3535688905444143e-06,1.2656145538038828e-10,1.1249953572365904e-05,-0.5678205357266006,-0.6968804891506,2.0,2.0,2.0,1.0,3.0,4.560469874766701e-12,9.32262514401934e-12,348.0,349.0,3.63682343047093e-13,3.626402732962417e-13,0
651.0,0.0,1.0,1.0,369.0,370.0,-6.120889681081081e-06,1.500604310340664e-10,1.2249915552119794e-05,-1.390819526193564,-0.1411070090115151,1.0,1.0,1.0,96.0,114.0,2.6793016777958885e-13,6.200484006949155e-13,369.0,370.0,4.066678347806678e-13,4.055687325245038e-13,0
652.0,0.0,1.0,1.0,477.0,478.0,3.07316481589958e-07,2.8066356975369433e-10,1.675301673591041e-05,-1.456925515736977,-0.0347487758367279,1.0,1.0,1.0,146.0,165.0,2.839951813806874e-13,7.272235848755424e-13,477.0,478.0,5.883932279951663e-13,5.871622798194442e-13,0
653.0,1.0,1.0,1.0,387.0,388.0,-3.0849258865979383e-06,3.238299067443041e-10,1.799527456707188e-05,-1.140188378634576,0.1123737015212745,2.0,2.0,2.0,1.0,2.0,4.57350836995033e-12,9.259463058702424e-12,387.0,388.0,8.36769784869003e-13,8.346131617121239e-13,0
654.0,0.0,1.0,1.0,396.0,397.0,1.213706056952141e-05,4.862785747736965e-10,2.2051724984084498e-05,-0.8049530159045046,-0.7224391591058799,1.0,1.0,1.0,127.0,132.0,2.461911951454108e-13,5.393657545953352e-13,396.0,397.0,1.227976198923476e-12,1.2248830598833665e-12,0
655.0,1.0,0.0,1.0,359.0,360.0,-6.692731736111111e-06,3.321272659193155e-10,1.822435913603865e-05,-1.4834366482452193,-0.3566094040618849,1.0,2.0,2.0,2.0,3.0,1.061075175674281e-11,2.6610210197258295e-11,359.0,360.0,9.251455875189846e-13,9.225757386647653e-13,0
656.0,0.0,1.0,1.0,322.0,323.0,-3.049672817337461e-05,1.4227632727905952e-11,3.771953436603632e-06,-1.2340583895539976,-0.2300564479026407,2.0,1.0,1.0,104.0,108.0,1.9623297779869602e-13,5.531091160493393e-13,322.0,323.0,4.418519480716134e-14,4.404839853840852e-14,0
657.0,1.0,1.0,1.0,447.0,448.0,-1.5673420758928692e-07,6.88769859439348e-10,2.6244425302135084e-05,-1.4200447904710456,0.047637110787798,2.0,2.0,2.0,2.0,3.0,2.963637247341221e-11,8.429265415101735e-11,447.0,448.0,1.540872168768117e-12,1.5374327219628309e-12,0
658.0,0.0,1.0,1.0,434.0,435.0,-4.042040784827585e-06,4.763282084384145e-10,2.1824944637694147e-05,-1.421526088689126,0.1172091442272923,1.0,1.0,1.0,133.0,149.0,3.4034911049134653e-13,7.144768659434382e-13,434.0,435.0,1.0975304341898953e-12,1.095007375720493e-12,0
659.0,0.0,1.0,1.0,442.0,443.0,-4.103288391873589e-06,1.8412679094434243e-10,1.3569332737623558e-05,-1.2920231423171742,-0.1806535233199896,1.0,1.0,1.0,135.0,149.0,2.5147814881423457e-13,6.558831663435351e-13,442.0,443.0,4.1657645010032246e-13,4.1563609693982493e-13,0
660.0,0.0,1.0,1.0,362.0,363.0,8.817695077134986e-06,1.2769773804253888e-10,1.1300342386075695e-05,-1.3594811421627664,-0.0879353034885385,1.0,1.0,1.0,109.0,118.0,2.141494098727001e-13,5.361139972985108e-13,362.0,363.0,3.5275618243795285e-13,3.517844023210439e-13,0
661.0,0.0,1.0,1.0,390.0,391.0,-1.4908418473145784e-06,2.2434927683384448e-10,1.4978293522088707e-05,-1.081238137397236,-0.5106796049587627,1.0,1.0,1.0,130.0,137.0,2.2783361002543433e-13,5.802733176625147e-13,390.0,391.0,5.752545559842167e-13,5.737833167105998e-13,0
662.0,1.0,1.0,1.0,672.0,673.0,2.625470122897474e-06,4.600884564906194e-10,2.144967264297102e-05,-1.269065482332875,-0.1880213089239865,3.0,2.0,1.0,2.0,3.0,5.385482679593137e-12,1.4869142018594828e-11,672.0,673.0,6.846554412062789e-13,6.836381225714998e-13,0
663.0,0.0,1.0,5.0,100.0,21.0,0.1168927809523809,0.009241068342772,0.0961304756191917,-1.3230431912155085,0.3144424690470823,1.0,1.0,1.0,2.0,2.0,0.000954992673184,0.0001805950221242,500.0,105.0,9.241068342772016e-05,0.0004400508734653,0
664.0,0.0,1.0,5.0,80.0,17.0,0.07038959,0.0030734580959394,0.0554387779080625,-1.4963336828024765,0.1070411332894845,1.0,1.0,1.0,1.0,0.0,0.0004504217925652,7.823976702163827e-05,400.0,85.0,3.841822619924354e-05,0.0001807916527023,0
665.0,0.0,1.0,5.0,95.0,20.0,0.1319119925,0.011402380691634,0.1067819305483566,-1.499344081314009,0.0878051009790094,1.0,1.0,1.0,1.0,3.0,0.0012852400142249,0.0003812763579519,475.0,100.0,0.0001200250599119,0.0005701190345817,0
666.0,0.0,1.0,5.0,80.0,17.0,0.0984928723529411,0.0066595551774207,0.0816060976730336,-1.4634028491371067,0.2309265874058827,1.0,1.0,1.0,1.0,2.0,0.0010049508349512,0.0001594181953152,400.0,85.0,8.324443971775875e-05,0.0003917385398482,0
667.0,0.0,1.0,5.0,90.0,19.0,0.1790542315789473,0.0215718809633442,0.1468736905076748,-1.451805969093959,0.2283497596132528,1.0,1.0,1.0,1.0,3.0,0.0026261481335466,0.0004843730677391,450.0,95.0,0.0002396875662593,0.0011353621559654,0
668.0,0.0,1.0,5.0,90.0,19.0,0.1148118589473684,0.0115683149845195,0.1075561015680635,-1.3740195903407717,0.4093582205143964,1.0,1.0,1.0,1.0,1.0,0.001490024989516,0.0002552497986874,450.0,95.0,0.0001285368331613,0.0006088586833957,0
669.0,0.0,1.0,5.0,90.0,19.0,0.1847203694736842,0.0242856832452982,0.1558386449033045,-1.438672496028029,0.2974889023826974,1.0,1.0,1.0,1.0,3.0,0.0030107964893607,0.0005563199859329,450.0,95.0,0.0002698409249477,0.0012781938550156,0
670.0,0.0,0.0,5.0,85.0,18.0,0.1063110177777777,0.0080746240146824,0.0898589117154358,-1.4521293854823936,0.2457592332391909,1.0,1.0,1.0,1.0,2.0,0.0010855954142581,0.0001794627030817,425.0,90.0,9.499557664332338e-05,0.0004485902230379,0
671.0,0.0,0.0,5.0,95.0,20.0,0.1707943725,0.0243482222273303,0.1560391688882325,-1.3922791487085822,0.369109285445823,1.0,1.0,1.0,1.0,3.0,0.0028528674826523,0.0006028584416591,475.0,100.0,0.0002562970760771,0.0012174111113665,0
672.0,0.0,1.0,5.0,80.0,17.0,0.10545019,0.0084955330312456,0.0921712158498823,-1.4239543101083303,0.328283400219009,1.0,1.0,1.0,1.0,1.0,0.0013120904033714,0.0002442742741807,400.0,85.0,0.0001061941628905,0.000499737237132,0
673.0,0.0,1.0,5.0,95.0,20.0,0.1502838775,0.0197075761680326,0.1403836748629719,-1.3484253080095256,0.4300911972160386,1.0,1.0,1.0,1.0,3.0,0.0023505777651576,0.0005141937691202,475.0,100.0,0.0002074481701898,0.0009853788084016,0
674.0,0.0,1.0,5.0,80.0,17.0,0.0840211676470588,0.006161467043163,0.0784950128553593,-1.0419195627016131,0.5640934624631958,1.0,1.0,1.0,1.0,1.0,0.001122786937597,0.0004320153114869,400.0,85.0,7.701833803953786e-05,0.0003624392378331,0
675.0,0.0,1.0,5.0,105.0,22.0,0.1229334918181818,0.0168607414474235,0.1298489177753268,-1.1945495818382112,0.6158300519669855,1.0,1.0,1.0,1.0,3.0,0.0018936190534806,0.0004637719451595,525.0,110.0,0.0001605784899754,0.0007663973385192,0
676.0,0.0,1.0,5.0,80.0,17.0,0.1515742305882353,0.0165239873530839,0.128545662521471,-1.3275826823290997,0.3088151142052276,1.0,1.0,1.0,1.0,1.0,0.0026336945934588,0.0007531361758007,400.0,85.0,0.0002065498419135,0.0009719992560637,0
677.0,0.0,1.0,5.0,95.0,20.0,0.1633515225,0.0162235945688331,0.1273718751091979,-1.4057771016676357,0.251176397776248,1.0,1.0,1.0,1.0,3.0,0.0017822099168711,0.0003512402123184,475.0,100.0,0.0001707746796719,0.0008111797284416,0
678.0,0.0,0.0,5.0,80.0,17.0,0.14821885,0.01756543147182,0.1325346425347728,-1.4219019963092507,0.3412609354481151,1.0,1.0,1.0,1.0,3.0,0.0028026753456911,0.0007032129732329,400.0,85.0,0.0002195678933977,0.0010332606748129,0
679.0,0.0,0.0,5.0,95.0,20.0,0.1108946775,0.0081934224536696,0.0905175256713837,-1.3844300309909072,0.2697228743838545,1.0,1.0,1.0,2.0,3.0,0.0009598757333313,0.0003368555499339,475.0,100.0,8.624655214389072e-05,0.0004096711226834,0
680.0,0.0,0.0,5.0,85.0,18.0,0.1345641777777778,0.0162066887096528,0.1273054936350071,-1.425679930270598,0.3829013986296159,1.0,1.0,1.0,1.0,2.0,0.0023623925340164,0.0005548475492137,425.0,90.0,0.0001906669259959,0.0009003715949807,0
681.0,0.0,1.0,5.0,90.0,19.0,0.0876084752631579,0.0055393656991388,0.0744269151526435,-1.428606809576743,0.2350523064793931,1.0,1.0,1.0,1.0,3.0,0.0007113893324691,0.0001891832064962,450.0,95.0,6.154850776820894e-05,0.0002915455631125,0
682.0,0.0,0.0,5.0,90.0,19.0,0.1369416489473684,0.0201188822207861,0.1418410456136945,-1.3137748866122767,0.5180703208325831,1.0,1.0,1.0,1.0,2.0,0.0028539946301086,0.0006995086875404,450.0,95.0,0.0002235431357865,0.0010588885379361,0
683.0,0.0,0.0,5.0,95.0,20.0,0.134525826,0.0223873521195142,0.1496240359017034,-1.2151727307339997,0.6377275515249441,1.0,1.0,1.0,1.0,3.0,0.0031062551568133,0.0007308980530852,475.0,100.0,0.0002356563381001,0.0011193676059757,0
684.0,0.0,1.0,5.0,90.0,19.0,0.0547909594736842,0.0046373704770293,0.0680982413651729,-1.0334126578323792,0.773721883583295,1.0,1.0,1.0,1.0,4.0,0.0009225295629868,0.0005885540480385,450.0,95.0,5.1526338633659465e-05,0.0002440721303699,0
685.0,0.0,1.0,5.0,100.0,21.0,0.1145533642857142,0.0188956538389216,0.1374614631048341,-1.055320811114492,0.7472968519217124,1.0,1.0,1.0,1.0,5.0,0.0026334640428332,0.0007222145384144,500.0,105.0,0.0001889565383892,0.0008997930399486,0
686.0,0.0,1.0,5.0,85.0,18.0,0.0632358777777777,0.0056696296605517,0.0752969432351123,-1.1331493867029998,0.6988618229980129,1.0,1.0,1.0,1.0,4.0,0.0010797675786117,0.0004518279664,425.0,90.0,6.670152541825563e-05,0.0003149794255862,0
687.0,0.0,1.0,5.0,95.0,20.0,0.0979715799999999,0.0130205681617065,0.1141077042171412,-1.1420160988822945,0.6925658461895986,1.0,1.0,1.0,1.0,3.0,0.0019238948607789,0.0005491647897155,475.0,100.0,0.0001370586122284,0.0006510284080853,0
688.0,0.0,1.0,5.0,90.0,19.0,0.0720526694736842,0.0076334677038407,0.0873697184603497,-1.1866775197287458,0.6921113546387975,1.0,1.0,1.0,1.0,2.0,0.0013595284236124,0.0005780394124257,450.0,95.0,8.481630782045306e-05,0.0004017614580968,0
689.0,0.0,1.0,5.0,95.0,20.0,0.0692449899999999,0.0069167200679558,0.083166820715691,-1.0885508734627822,0.7337334399604308,1.0,1.0,1.0,1.0,3.0,0.0010738269846589,0.0003249795718577,475.0,100.0,7.280757966269367e-05,0.0003458360033977,0
690.0,0.0,1.0,5.0,95.0,20.0,0.08765615,0.0101108266089704,0.1005526061769186,-1.2110014581419264,0.649563479504532,1.0,1.0,1.0,1.0,2.0,0.0014568744775136,0.0003840068104177,475.0,100.0,0.0001064297537786,0.0005055413304485,0
691.0,0.0,1.0,5.0,90.0,19.0,0.0467724789473684,0.0033629387767111,0.0579908508017526,-1.0432737998129482,0.7595564802079445,1.0,1.0,2.0,1.0,3.0,0.0006261040437533,0.0003026843130176,450.0,95.0,3.736598640790152e-05,0.0001769967777216,0
692.0,0.0,1.0,5.0,110.0,23.0,0.0853756839130434,0.0118107305927809,0.1086771852450223,-0.9734189721366832,0.8231195539161542,1.0,1.0,1.0,1.0,2.0,0.0015011370073755,0.0003686037923661,550.0,115.0,0.0001073702781161,0.000513510025773,0
693.0,0.0,1.0,5.0,90.0,19.0,0.1872384210526315,0.0265098494727153,0.1628184555654405,-1.3607477947008288,0.3648287826218225,1.0,1.0,1.0,1.0,4.0,0.0035625870355466,0.0009451597805932,450.0,95.0,0.0002945538830301,0.001395255235406,0
694.0,0.0,1.0,5.0,95.0,20.0,0.157274121,0.0141845198734243,0.1190987819980724,-1.3224742045155502,0.203131140675529,1.0,1.0,1.0,2.0,3.0,0.0016594627974844,0.0002881334541455,475.0,100.0,0.0001493107355097,0.0007092259936712,0
695.0,0.0,1.0,5.0,95.0,20.0,0.180937716,0.0297988571290908,0.1726234547478727,-1.3328678676077648,0.4948638301759134,1.0,1.0,1.0,1.0,2.0,0.0037428252266697,0.0007003423756779,475.0,100.0,0.0003136721803062,0.0014899428564545,0
696.0,0.0,1.0,5.0,95.0,20.0,0.1226054324999999,0.009296567800017,0.096418710839842,-1.4252305496396849,0.1582748243330353,1.0,1.0,1.0,1.0,3.0,0.0011069095792544,0.0002994287021911,475.0,100.0,9.78586084212323e-05,0.0004648283900008,0
697.0,0.0,1.0,5.0,105.0,22.0,0.1776535195454545,0.0368018409393677,0.1918380591524209,-1.219881548679153,0.6288301052974299,1.0,1.0,1.0,1.0,2.0,0.0041520777253868,0.0007700822641727,525.0,110.0,0.000350493723232,0.0016728109517894,0
